# ['H0', 'ombh2', 'omch2', 'tau', 'As', 'ns']
6.888384773909533010e+01 2.245052167985168989e-02 1.162374917881869862e-01 9.037331131438569587e-02 2.231819627199158648e-09 9.736642266370101328e-01
6.888384773909533010e+01 2.245052167985168989e-02 1.162374917881869862e-01 9.037331131438569587e-02 2.231819627199158648e-09 9.736642266370101328e-01
6.888384773909533010e+01 2.245052167985168989e-02 1.162374917881869862e-01 9.037331131438569587e-02 2.231819627199158648e-09 9.736642266370101328e-01
6.888384773909533010e+01 2.245052167985168989e-02 1.162374917881869862e-01 9.037331131438569587e-02 2.231819627199158648e-09 9.736642266370101328e-01
6.928838872867960674e+01 2.251000890170719998e-02 1.154596012380412484e-01 8.318204803520823365e-02 2.198121238995763442e-09 9.753091377244952342e-01
6.865165918307391735e+01 2.243210361113752438e-02 1.164167017358245793e-01 6.970238490592495229e-02 2.143378436446874397e-09 9.719022666629874019e-01
6.865165918307391735e+01 2.243210361113752438e-02 1.164167017358245793e-01 6.970238490592495229e-02 2.143378436446874397e-09 9.719022666629874019e-01
6.865165918307391735e+01 2.243210361113752438e-02 1.164167017358245793e-01 6.970238490592495229e-02 2.143378436446874397e-09 9.719022666629874019e-01
6.903612483180617687e+01 2.257964438663071990e-02 1.164312707169232741e-01 5.838593434764306755e-02 2.096145991231057097e-09 9.747060696645475364e-01
6.903612483180617687e+01 2.257964438663071990e-02 1.164312707169232741e-01 5.838593434764306755e-02 2.096145991231057097e-09 9.747060696645475364e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
6.933839789814751953e+01 2.250882213871399293e-02 1.157983740112783072e-01 5.919740938481591469e-02 2.095566005228348503e-09 9.786897051103036205e-01
7.040129344532222433e+01 2.284938270357868284e-02 1.136000391348206545e-01 7.747588236394933880e-02 2.168106462856843836e-09 9.794051225690957319e-01
7.040129344532222433e+01 2.284938270357868284e-02 1.136000391348206545e-01 7.747588236394933880e-02 2.168106462856843836e-09 9.794051225690957319e-01
7.040129344532222433e+01 2.284938270357868284e-02 1.136000391348206545e-01 7.747588236394933880e-02 2.168106462856843836e-09 9.794051225690957319e-01
7.040129344532222433e+01 2.284938270357868284e-02 1.136000391348206545e-01 7.747588236394933880e-02 2.168106462856843836e-09 9.794051225690957319e-01
7.040129344532222433e+01 2.284938270357868284e-02 1.136000391348206545e-01 7.747588236394933880e-02 2.168106462856843836e-09 9.794051225690957319e-01
7.040129344532222433e+01 2.284938270357868284e-02 1.136000391348206545e-01 7.747588236394933880e-02 2.168106462856843836e-09 9.794051225690957319e-01
7.102561092725515834e+01 2.280821611573017119e-02 1.118988867301323742e-01 9.292248730950222746e-02 2.225575067391442347e-09 9.850595610408126035e-01
7.102561092725515834e+01 2.280821611573017119e-02 1.118988867301323742e-01 9.292248730950222746e-02 2.225575067391442347e-09 9.850595610408126035e-01
7.102561092725515834e+01 2.280821611573017119e-02 1.118988867301323742e-01 9.292248730950222746e-02 2.225575067391442347e-09 9.850595610408126035e-01
7.143965802118491126e+01 2.277550070777126581e-02 1.104713476516113180e-01 1.150533459333540343e-01 2.311911825025808753e-09 9.892075779860278750e-01
7.000983799273282671e+01 2.259540242897152898e-02 1.137049610866266297e-01 1.094481644455094355e-01 2.303312487034076610e-09 9.824673709881179828e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.939147307101620754e+01 2.255510785129521967e-02 1.154296457093704348e-01 1.026980530187776575e-01 2.282731471778959201e-09 9.807618652242133805e-01
6.873452812563309067e+01 2.248081228027706824e-02 1.173801626047171892e-01 1.033753326249611804e-01 2.294378455813063467e-09 9.765459531832691997e-01
6.873452812563309067e+01 2.248081228027706824e-02 1.173801626047171892e-01 1.033753326249611804e-01 2.294378455813063467e-09 9.765459531832691997e-01
6.873452812563309067e+01 2.248081228027706824e-02 1.173801626047171892e-01 1.033753326249611804e-01 2.294378455813063467e-09 9.765459531832691997e-01
6.873452812563309067e+01 2.248081228027706824e-02 1.173801626047171892e-01 1.033753326249611804e-01 2.294378455813063467e-09 9.765459531832691997e-01
6.853013914198471923e+01 2.243726563203122387e-02 1.178248620405544372e-01 9.350994599880366187e-02 2.251944099437633863e-09 9.774090660281504750e-01
6.853013914198471923e+01 2.243726563203122387e-02 1.178248620405544372e-01 9.350994599880366187e-02 2.251944099437633863e-09 9.774090660281504750e-01
6.853013914198471923e+01 2.243726563203122387e-02 1.178248620405544372e-01 9.350994599880366187e-02 2.251944099437633863e-09 9.774090660281504750e-01
6.853013914198471923e+01 2.243726563203122387e-02 1.178248620405544372e-01 9.350994599880366187e-02 2.251944099437633863e-09 9.774090660281504750e-01
6.853013914198471923e+01 2.243726563203122387e-02 1.178248620405544372e-01 9.350994599880366187e-02 2.251944099437633863e-09 9.774090660281504750e-01
7.044338416741452136e+01 2.273348033089005876e-02 1.142589704981628179e-01 1.186213193398525378e-01 2.348249343851539036e-09 9.840304438416034305e-01
7.044338416741452136e+01 2.273348033089005876e-02 1.142589704981628179e-01 1.186213193398525378e-01 2.348249343851539036e-09 9.840304438416034305e-01
7.044338416741452136e+01 2.273348033089005876e-02 1.142589704981628179e-01 1.186213193398525378e-01 2.348249343851539036e-09 9.840304438416034305e-01
7.044338416741452136e+01 2.273348033089005876e-02 1.142589704981628179e-01 1.186213193398525378e-01 2.348249343851539036e-09 9.840304438416034305e-01
6.911863173524461956e+01 2.258740630859149348e-02 1.174170019269239612e-01 7.592764743689114915e-02 2.175373149015492403e-09 9.769591236998981243e-01
6.911863173524461956e+01 2.258740630859149348e-02 1.174170019269239612e-01 7.592764743689114915e-02 2.175373149015492403e-09 9.769591236998981243e-01
6.911863173524461956e+01 2.258740630859149348e-02 1.174170019269239612e-01 7.592764743689114915e-02 2.175373149015492403e-09 9.769591236998981243e-01
6.911863173524461956e+01 2.258740630859149348e-02 1.174170019269239612e-01 7.592764743689114915e-02 2.175373149015492403e-09 9.769591236998981243e-01
6.911863173524461956e+01 2.258740630859149348e-02 1.174170019269239612e-01 7.592764743689114915e-02 2.175373149015492403e-09 9.769591236998981243e-01
6.911863173524461956e+01 2.258740630859149348e-02 1.174170019269239612e-01 7.592764743689114915e-02 2.175373149015492403e-09 9.769591236998981243e-01
6.911863173524461956e+01 2.258740630859149348e-02 1.174170019269239612e-01 7.592764743689114915e-02 2.175373149015492403e-09 9.769591236998981243e-01
6.911863173524461956e+01 2.258740630859149348e-02 1.174170019269239612e-01 7.592764743689114915e-02 2.175373149015492403e-09 9.769591236998981243e-01
6.905208308010288931e+01 2.269269734021775106e-02 1.174366999101062875e-01 8.413370600303154978e-02 2.216218808895616169e-09 9.742192871040152857e-01
6.905208308010288931e+01 2.269269734021775106e-02 1.174366999101062875e-01 8.413370600303154978e-02 2.216218808895616169e-09 9.742192871040152857e-01
6.905208308010288931e+01 2.269269734021775106e-02 1.174366999101062875e-01 8.413370600303154978e-02 2.216218808895616169e-09 9.742192871040152857e-01
6.905208308010288931e+01 2.269269734021775106e-02 1.174366999101062875e-01 8.413370600303154978e-02 2.216218808895616169e-09 9.742192871040152857e-01
6.905208308010288931e+01 2.269269734021775106e-02 1.174366999101062875e-01 8.413370600303154978e-02 2.216218808895616169e-09 9.742192871040152857e-01
6.906865066311162593e+01 2.273472953862259310e-02 1.169354070237345888e-01 8.083447953302003164e-02 2.202534900455881315e-09 9.694943765855177364e-01
6.906865066311162593e+01 2.273472953862259310e-02 1.169354070237345888e-01 8.083447953302003164e-02 2.202534900455881315e-09 9.694943765855177364e-01
6.906865066311162593e+01 2.273472953862259310e-02 1.169354070237345888e-01 8.083447953302003164e-02 2.202534900455881315e-09 9.694943765855177364e-01
6.906865066311162593e+01 2.273472953862259310e-02 1.169354070237345888e-01 8.083447953302003164e-02 2.202534900455881315e-09 9.694943765855177364e-01
6.906865066311162593e+01 2.273472953862259310e-02 1.169354070237345888e-01 8.083447953302003164e-02 2.202534900455881315e-09 9.694943765855177364e-01
6.906865066311162593e+01 2.273472953862259310e-02 1.169354070237345888e-01 8.083447953302003164e-02 2.202534900455881315e-09 9.694943765855177364e-01
6.906865066311162593e+01 2.273472953862259310e-02 1.169354070237345888e-01 8.083447953302003164e-02 2.202534900455881315e-09 9.694943765855177364e-01
6.845499270353434440e+01 2.276556493225827607e-02 1.184470644344354229e-01 7.064998115161974512e-02 2.168021011994438208e-09 9.659676002679877804e-01
7.008157740333319907e+01 2.293779630567438152e-02 1.147204002272408513e-01 9.977865959002807372e-02 2.274398312106036212e-09 9.753846305113782478e-01
6.945534540041872162e+01 2.285936836988974180e-02 1.160712200389578536e-01 8.890271330407302497e-02 2.229422750572460257e-09 9.762956651841434574e-01
6.945534540041872162e+01 2.285936836988974180e-02 1.160712200389578536e-01 8.890271330407302497e-02 2.229422750572460257e-09 9.762956651841434574e-01
6.807289333469056203e+01 2.248175431712202965e-02 1.186560912310419685e-01 7.762623777631642852e-02 2.195769398238013864e-09 9.678945501200911794e-01
6.807289333469056203e+01 2.248175431712202965e-02 1.186560912310419685e-01 7.762623777631642852e-02 2.195769398238013864e-09 9.678945501200911794e-01
6.807289333469056203e+01 2.248175431712202965e-02 1.186560912310419685e-01 7.762623777631642852e-02 2.195769398238013864e-09 9.678945501200911794e-01
6.807289333469056203e+01 2.248175431712202965e-02 1.186560912310419685e-01 7.762623777631642852e-02 2.195769398238013864e-09 9.678945501200911794e-01
6.828461662244882291e+01 2.243494011958867967e-02 1.174255683716308590e-01 1.094182384716708423e-01 2.321482277355880728e-09 9.732300085573787340e-01
6.828461662244882291e+01 2.243494011958867967e-02 1.174255683716308590e-01 1.094182384716708423e-01 2.321482277355880728e-09 9.732300085573787340e-01
6.828461662244882291e+01 2.243494011958867967e-02 1.174255683716308590e-01 1.094182384716708423e-01 2.321482277355880728e-09 9.732300085573787340e-01
6.893765429368060893e+01 2.241199443569125149e-02 1.163754713847200556e-01 1.096109911621586941e-01 2.317542486046429847e-09 9.752154634020629986e-01
6.975882578198185513e+01 2.276010189964734753e-02 1.153162880436105625e-01 1.056967043157717445e-01 2.296380310215280600e-09 9.769450739214348145e-01
6.975882578198185513e+01 2.276010189964734753e-02 1.153162880436105625e-01 1.056967043157717445e-01 2.296380310215280600e-09 9.769450739214348145e-01
6.863898759820776263e+01 2.235133403704818791e-02 1.167267028777329574e-01 8.178519967384491329e-02 2.199095640174759690e-09 9.736245199534072636e-01
6.863898759820776263e+01 2.235133403704818791e-02 1.167267028777329574e-01 8.178519967384491329e-02 2.199095640174759690e-09 9.736245199534072636e-01
6.863898759820776263e+01 2.235133403704818791e-02 1.167267028777329574e-01 8.178519967384491329e-02 2.199095640174759690e-09 9.736245199534072636e-01
6.870348411281315748e+01 2.251331521805213093e-02 1.171935682119877864e-01 8.406495523171685080e-02 2.218240345796544500e-09 9.705302308230298047e-01
6.870348411281315748e+01 2.251331521805213093e-02 1.171935682119877864e-01 8.406495523171685080e-02 2.218240345796544500e-09 9.705302308230298047e-01
6.870348411281315748e+01 2.251331521805213093e-02 1.171935682119877864e-01 8.406495523171685080e-02 2.218240345796544500e-09 9.705302308230298047e-01
6.870348411281315748e+01 2.251331521805213093e-02 1.171935682119877864e-01 8.406495523171685080e-02 2.218240345796544500e-09 9.705302308230298047e-01
6.870348411281315748e+01 2.251331521805213093e-02 1.171935682119877864e-01 8.406495523171685080e-02 2.218240345796544500e-09 9.705302308230298047e-01
6.870348411281315748e+01 2.251331521805213093e-02 1.171935682119877864e-01 8.406495523171685080e-02 2.218240345796544500e-09 9.705302308230298047e-01
6.863446912366222818e+01 2.247009801771943788e-02 1.171761613850450384e-01 7.552923746257304838e-02 2.184173133069339277e-09 9.680916089216196063e-01
6.863446912366222818e+01 2.247009801771943788e-02 1.171761613850450384e-01 7.552923746257304838e-02 2.184173133069339277e-09 9.680916089216196063e-01
6.863446912366222818e+01 2.247009801771943788e-02 1.171761613850450384e-01 7.552923746257304838e-02 2.184173133069339277e-09 9.680916089216196063e-01
6.863446912366222818e+01 2.247009801771943788e-02 1.171761613850450384e-01 7.552923746257304838e-02 2.184173133069339277e-09 9.680916089216196063e-01
6.863446912366222818e+01 2.247009801771943788e-02 1.171761613850450384e-01 7.552923746257304838e-02 2.184173133069339277e-09 9.680916089216196063e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.800506082131522589e+01 2.218450727849007043e-02 1.173832441028058171e-01 6.008987247774531110e-02 2.111396578381163736e-09 9.686595839948771713e-01
6.908380863603466082e+01 2.242960952285123419e-02 1.150828854310294719e-01 8.483020124239701309e-02 2.204927412418936669e-09 9.745594933137684546e-01
6.908380863603466082e+01 2.242960952285123419e-02 1.150828854310294719e-01 8.483020124239701309e-02 2.204927412418936669e-09 9.745594933137684546e-01
6.931628955629477673e+01 2.220645139723649228e-02 1.141138132484659090e-01 1.003770648330172127e-01 2.268173370787253798e-09 9.784555455265618873e-01
7.010869037126215630e+01 2.259387169348198166e-02 1.128351996523893758e-01 9.871390771885596438e-02 2.248519234091577855e-09 9.855246274817625052e-01
7.010869037126215630e+01 2.259387169348198166e-02 1.128351996523893758e-01 9.871390771885596438e-02 2.248519234091577855e-09 9.855246274817625052e-01
7.010869037126215630e+01 2.259387169348198166e-02 1.128351996523893758e-01 9.871390771885596438e-02 2.248519234091577855e-09 9.855246274817625052e-01
7.010869037126215630e+01 2.259387169348198166e-02 1.128351996523893758e-01 9.871390771885596438e-02 2.248519234091577855e-09 9.855246274817625052e-01
6.946576107068177919e+01 2.248904015965102685e-02 1.141026554192800663e-01 9.372546695902372882e-02 2.231888718709133698e-09 9.836280227511905450e-01
6.946576107068177919e+01 2.248904015965102685e-02 1.141026554192800663e-01 9.372546695902372882e-02 2.231888718709133698e-09 9.836280227511905450e-01
6.946576107068177919e+01 2.248904015965102685e-02 1.141026554192800663e-01 9.372546695902372882e-02 2.231888718709133698e-09 9.836280227511905450e-01
6.946576107068177919e+01 2.248904015965102685e-02 1.141026554192800663e-01 9.372546695902372882e-02 2.231888718709133698e-09 9.836280227511905450e-01
6.946576107068177919e+01 2.248904015965102685e-02 1.141026554192800663e-01 9.372546695902372882e-02 2.231888718709133698e-09 9.836280227511905450e-01
6.946576107068177919e+01 2.248904015965102685e-02 1.141026554192800663e-01 9.372546695902372882e-02 2.231888718709133698e-09 9.836280227511905450e-01
6.946576107068177919e+01 2.248904015965102685e-02 1.141026554192800663e-01 9.372546695902372882e-02 2.231888718709133698e-09 9.836280227511905450e-01
6.932154663367792580e+01 2.248955695491810722e-02 1.147179886089167988e-01 5.556055042126362836e-02 2.075669827281619806e-09 9.775727683309821670e-01
6.965185123991007288e+01 2.226324127129924654e-02 1.141260931536398765e-01 9.629912914239269206e-02 2.243150401097075353e-09 9.855677381915680657e-01
6.965185123991007288e+01 2.226324127129924654e-02 1.141260931536398765e-01 9.629912914239269206e-02 2.243150401097075353e-09 9.855677381915680657e-01
6.965859429523605684e+01 2.229533083442875041e-02 1.136371747710202690e-01 7.077137771652725062e-02 2.127067575440937548e-09 9.854640484637982034e-01
6.922217648364284059e+01 2.263429666844687591e-02 1.159017442020926492e-01 4.004634918941066268e-02 2.014706623141791408e-09 9.787882854517314657e-01
6.922217648364284059e+01 2.263429666844687591e-02 1.159017442020926492e-01 4.004634918941066268e-02 2.014706623141791408e-09 9.787882854517314657e-01
6.922217648364284059e+01 2.263429666844687591e-02 1.159017442020926492e-01 4.004634918941066268e-02 2.014706623141791408e-09 9.787882854517314657e-01
6.922217648364284059e+01 2.263429666844687591e-02 1.159017442020926492e-01 4.004634918941066268e-02 2.014706623141791408e-09 9.787882854517314657e-01
6.922217648364284059e+01 2.263429666844687591e-02 1.159017442020926492e-01 4.004634918941066268e-02 2.014706623141791408e-09 9.787882854517314657e-01
6.922217648364284059e+01 2.263429666844687591e-02 1.159017442020926492e-01 4.004634918941066268e-02 2.014706623141791408e-09 9.787882854517314657e-01
6.935565765534713023e+01 2.260868497344832584e-02 1.156327241426360064e-01 4.252141468111599043e-02 2.022581897114239032e-09 9.808423187685528788e-01
6.935565765534713023e+01 2.260868497344832584e-02 1.156327241426360064e-01 4.252141468111599043e-02 2.022581897114239032e-09 9.808423187685528788e-01
6.935565765534713023e+01 2.260868497344832584e-02 1.156327241426360064e-01 4.252141468111599043e-02 2.022581897114239032e-09 9.808423187685528788e-01
6.939731772457142256e+01 2.236061354476358634e-02 1.147877646732341494e-01 3.587543658870100127e-02 1.993943096150981784e-09 9.797718213878207072e-01
6.939731772457142256e+01 2.236061354476358634e-02 1.147877646732341494e-01 3.587543658870100127e-02 1.993943096150981784e-09 9.797718213878207072e-01
6.939731772457142256e+01 2.236061354476358634e-02 1.147877646732341494e-01 3.587543658870100127e-02 1.993943096150981784e-09 9.797718213878207072e-01
6.939731772457142256e+01 2.236061354476358634e-02 1.147877646732341494e-01 3.587543658870100127e-02 1.993943096150981784e-09 9.797718213878207072e-01
6.939731772457142256e+01 2.236061354476358634e-02 1.147877646732341494e-01 3.587543658870100127e-02 1.993943096150981784e-09 9.797718213878207072e-01
6.939731772457142256e+01 2.236061354476358634e-02 1.147877646732341494e-01 3.587543658870100127e-02 1.993943096150981784e-09 9.797718213878207072e-01
6.939731772457142256e+01 2.236061354476358634e-02 1.147877646732341494e-01 3.587543658870100127e-02 1.993943096150981784e-09 9.797718213878207072e-01
6.939731772457142256e+01 2.236061354476358634e-02 1.147877646732341494e-01 3.587543658870100127e-02 1.993943096150981784e-09 9.797718213878207072e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.855565224316465844e+01 2.228644298349109765e-02 1.161844915007551049e-01 3.680793239414385104e-02 2.007851826799102542e-09 9.727374303483067308e-01
6.992608418395406034e+01 2.240091666543738216e-02 1.133876615624866552e-01 4.330117258648975148e-02 2.018832616232717812e-09 9.803987901245575509e-01
6.992608418395406034e+01 2.240091666543738216e-02 1.133876615624866552e-01 4.330117258648975148e-02 2.018832616232717812e-09 9.803987901245575509e-01
6.992608418395406034e+01 2.240091666543738216e-02 1.133876615624866552e-01 4.330117258648975148e-02 2.018832616232717812e-09 9.803987901245575509e-01
6.992608418395406034e+01 2.240091666543738216e-02 1.133876615624866552e-01 4.330117258648975148e-02 2.018832616232717812e-09 9.803987901245575509e-01
6.992608418395406034e+01 2.240091666543738216e-02 1.133876615624866552e-01 4.330117258648975148e-02 2.018832616232717812e-09 9.803987901245575509e-01
6.992608418395406034e+01 2.240091666543738216e-02 1.133876615624866552e-01 4.330117258648975148e-02 2.018832616232717812e-09 9.803987901245575509e-01
6.992608418395406034e+01 2.240091666543738216e-02 1.133876615624866552e-01 4.330117258648975148e-02 2.018832616232717812e-09 9.803987901245575509e-01
6.992608418395406034e+01 2.240091666543738216e-02 1.133876615624866552e-01 4.330117258648975148e-02 2.018832616232717812e-09 9.803987901245575509e-01
6.748130369208128343e+01 2.217742616431719535e-02 1.192304792212244002e-01 3.016208833275704770e-02 1.993937789316174049e-09 9.710623953717953949e-01
6.748130369208128343e+01 2.217742616431719535e-02 1.192304792212244002e-01 3.016208833275704770e-02 1.993937789316174049e-09 9.710623953717953949e-01
6.748130369208128343e+01 2.217742616431719535e-02 1.192304792212244002e-01 3.016208833275704770e-02 1.993937789316174049e-09 9.710623953717953949e-01
6.748130369208128343e+01 2.217742616431719535e-02 1.192304792212244002e-01 3.016208833275704770e-02 1.993937789316174049e-09 9.710623953717953949e-01
6.748130369208128343e+01 2.217742616431719535e-02 1.192304792212244002e-01 3.016208833275704770e-02 1.993937789316174049e-09 9.710623953717953949e-01
6.748130369208128343e+01 2.217742616431719535e-02 1.192304792212244002e-01 3.016208833275704770e-02 1.993937789316174049e-09 9.710623953717953949e-01
6.651839775934604404e+01 2.203196622610608182e-02 1.219801487959732561e-01 5.880259320042258153e-02 2.131133543915794761e-09 9.673641588947021752e-01
6.651839775934604404e+01 2.203196622610608182e-02 1.219801487959732561e-01 5.880259320042258153e-02 2.131133543915794761e-09 9.673641588947021752e-01
6.651839775934604404e+01 2.203196622610608182e-02 1.219801487959732561e-01 5.880259320042258153e-02 2.131133543915794761e-09 9.673641588947021752e-01
6.651839775934604404e+01 2.203196622610608182e-02 1.219801487959732561e-01 5.880259320042258153e-02 2.131133543915794761e-09 9.673641588947021752e-01
6.651839775934604404e+01 2.203196622610608182e-02 1.219801487959732561e-01 5.880259320042258153e-02 2.131133543915794761e-09 9.673641588947021752e-01
6.651839775934604404e+01 2.203196622610608182e-02 1.219801487959732561e-01 5.880259320042258153e-02 2.131133543915794761e-09 9.673641588947021752e-01
