# ['H0', 'ombh2', 'omch2', 'tau', 'As', 'ns']
6.693741573012410129e+01 2.247639530252085183e-02 1.218454524066320821e-01 6.075074229120504959e-02 2.138984933121675231e-09 9.619965983460562198e-01
6.693741573012410129e+01 2.247639530252085183e-02 1.218454524066320821e-01 6.075074229120504959e-02 2.138984933121675231e-09 9.619965983460562198e-01
6.693741573012410129e+01 2.247639530252085183e-02 1.218454524066320821e-01 6.075074229120504959e-02 2.138984933121675231e-09 9.619965983460562198e-01
6.693741573012410129e+01 2.247639530252085183e-02 1.218454524066320821e-01 6.075074229120504959e-02 2.138984933121675231e-09 9.619965983460562198e-01
6.693741573012410129e+01 2.247639530252085183e-02 1.218454524066320821e-01 6.075074229120504959e-02 2.138984933121675231e-09 9.619965983460562198e-01
6.693741573012410129e+01 2.247639530252085183e-02 1.218454524066320821e-01 6.075074229120504959e-02 2.138984933121675231e-09 9.619965983460562198e-01
6.693741573012410129e+01 2.247639530252085183e-02 1.218454524066320821e-01 6.075074229120504959e-02 2.138984933121675231e-09 9.619965983460562198e-01
6.693741573012410129e+01 2.247639530252085183e-02 1.218454524066320821e-01 6.075074229120504959e-02 2.138984933121675231e-09 9.619965983460562198e-01
6.758329813723347002e+01 2.241504076700196607e-02 1.197460767789248343e-01 7.261332796156630409e-02 2.177718567578802065e-09 9.662915031173073821e-01
6.758329813723347002e+01 2.241504076700196607e-02 1.197460767789248343e-01 7.261332796156630409e-02 2.177718567578802065e-09 9.662915031173073821e-01
6.758329813723347002e+01 2.241504076700196607e-02 1.197460767789248343e-01 7.261332796156630409e-02 2.177718567578802065e-09 9.662915031173073821e-01
6.758329813723347002e+01 2.241504076700196607e-02 1.197460767789248343e-01 7.261332796156630409e-02 2.177718567578802065e-09 9.662915031173073821e-01
6.758329813723347002e+01 2.241504076700196607e-02 1.197460767789248343e-01 7.261332796156630409e-02 2.177718567578802065e-09 9.662915031173073821e-01
6.758329813723347002e+01 2.241504076700196607e-02 1.197460767789248343e-01 7.261332796156630409e-02 2.177718567578802065e-09 9.662915031173073821e-01
6.758329813723347002e+01 2.241504076700196607e-02 1.197460767789248343e-01 7.261332796156630409e-02 2.177718567578802065e-09 9.662915031173073821e-01
6.668094331557711030e+01 2.223048433660950937e-02 1.215738142144144468e-01 5.301421735446885941e-02 2.106646219349526336e-09 9.612801212353704328e-01
6.668094331557711030e+01 2.223048433660950937e-02 1.215738142144144468e-01 5.301421735446885941e-02 2.106646219349526336e-09 9.612801212353704328e-01
6.668094331557711030e+01 2.223048433660950937e-02 1.215738142144144468e-01 5.301421735446885941e-02 2.106646219349526336e-09 9.612801212353704328e-01
6.668094331557711030e+01 2.223048433660950937e-02 1.215738142144144468e-01 5.301421735446885941e-02 2.106646219349526336e-09 9.612801212353704328e-01
6.648744537821669098e+01 2.210088642362828190e-02 1.218930557889641442e-01 4.781648803543808723e-02 2.086929148543947145e-09 9.621846759045030728e-01
6.648744537821669098e+01 2.210088642362828190e-02 1.218930557889641442e-01 4.781648803543808723e-02 2.086929148543947145e-09 9.621846759045030728e-01
6.648744537821669098e+01 2.210088642362828190e-02 1.218930557889641442e-01 4.781648803543808723e-02 2.086929148543947145e-09 9.621846759045030728e-01
6.648744537821669098e+01 2.210088642362828190e-02 1.218930557889641442e-01 4.781648803543808723e-02 2.086929148543947145e-09 9.621846759045030728e-01
6.631183512943596270e+01 2.232113496305084335e-02 1.225656732357638251e-01 3.357913624802010694e-02 2.025617379747068634e-09 9.608253866773724949e-01
6.669555923279087040e+01 2.233263268945425914e-02 1.212866330708086832e-01 6.792342515661176083e-02 2.168536638996520692e-09 9.622540697411148258e-01
6.669555923279087040e+01 2.233263268945425914e-02 1.212866330708086832e-01 6.792342515661176083e-02 2.168536638996520692e-09 9.622540697411148258e-01
6.742581483093688632e+01 2.244404923320766909e-02 1.199812234220457713e-01 4.842206371630042305e-02 2.082819125343061765e-09 9.636514856173523658e-01
6.742581483093688632e+01 2.244404923320766909e-02 1.199812234220457713e-01 4.842206371630042305e-02 2.082819125343061765e-09 9.636514856173523658e-01
6.742581483093688632e+01 2.244404923320766909e-02 1.199812234220457713e-01 4.842206371630042305e-02 2.082819125343061765e-09 9.636514856173523658e-01
6.742581483093688632e+01 2.244404923320766909e-02 1.199812234220457713e-01 4.842206371630042305e-02 2.082819125343061765e-09 9.636514856173523658e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.799917242153179586e+01 2.258661881442073846e-02 1.191925358558288545e-01 4.949731834661727503e-02 2.079239659206429062e-09 9.671546391646701490e-01
6.850461329813566635e+01 2.261216992748602689e-02 1.178929325095027930e-01 5.475701332535289068e-02 2.089487017229208353e-09 9.729030972231891283e-01
6.850461329813566635e+01 2.261216992748602689e-02 1.178929325095027930e-01 5.475701332535289068e-02 2.089487017229208353e-09 9.729030972231891283e-01
6.850461329813566635e+01 2.261216992748602689e-02 1.178929325095027930e-01 5.475701332535289068e-02 2.089487017229208353e-09 9.729030972231891283e-01
6.850461329813566635e+01 2.261216992748602689e-02 1.178929325095027930e-01 5.475701332535289068e-02 2.089487017229208353e-09 9.729030972231891283e-01
6.850461329813566635e+01 2.261216992748602689e-02 1.178929325095027930e-01 5.475701332535289068e-02 2.089487017229208353e-09 9.729030972231891283e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.864699680988701402e+01 2.243714402330553373e-02 1.168677781722943509e-01 6.261144681080571539e-02 2.114813763515833854e-09 9.781613319695552367e-01
6.829227900003019158e+01 2.270306185176667463e-02 1.186075252874318059e-01 6.248182368349132487e-02 2.126266059846071371e-09 9.733211339593461631e-01
6.734411035103060783e+01 2.250768656019900768e-02 1.206606909637674557e-01 5.357434579036696176e-02 2.099150246342459426e-09 9.695912090223062219e-01
6.734411035103060783e+01 2.250768656019900768e-02 1.206606909637674557e-01 5.357434579036696176e-02 2.099150246342459426e-09 9.695912090223062219e-01
6.734411035103060783e+01 2.250768656019900768e-02 1.206606909637674557e-01 5.357434579036696176e-02 2.099150246342459426e-09 9.695912090223062219e-01
6.734411035103060783e+01 2.250768656019900768e-02 1.206606909637674557e-01 5.357434579036696176e-02 2.099150246342459426e-09 9.695912090223062219e-01
6.734411035103060783e+01 2.250768656019900768e-02 1.206606909637674557e-01 5.357434579036696176e-02 2.099150246342459426e-09 9.695912090223062219e-01
6.734411035103060783e+01 2.250768656019900768e-02 1.206606909637674557e-01 5.357434579036696176e-02 2.099150246342459426e-09 9.695912090223062219e-01
6.594362512817178867e+01 2.204237195479537628e-02 1.232264729173253304e-01 4.286256647306030398e-02 2.068912373756775638e-09 9.620793803555220958e-01
6.594362512817178867e+01 2.204237195479537628e-02 1.232264729173253304e-01 4.286256647306030398e-02 2.068912373756775638e-09 9.620793803555220958e-01
6.594362512817178867e+01 2.204237195479537628e-02 1.232264729173253304e-01 4.286256647306030398e-02 2.068912373756775638e-09 9.620793803555220958e-01
6.594362512817178867e+01 2.204237195479537628e-02 1.232264729173253304e-01 4.286256647306030398e-02 2.068912373756775638e-09 9.620793803555220958e-01
6.594362512817178867e+01 2.204237195479537628e-02 1.232264729173253304e-01 4.286256647306030398e-02 2.068912373756775638e-09 9.620793803555220958e-01
6.659401959605689569e+01 2.212007512221093875e-02 1.221683574785952103e-01 5.366468489015212284e-02 2.107258282572859899e-09 9.666311730548444725e-01
6.659401959605689569e+01 2.212007512221093875e-02 1.221683574785952103e-01 5.366468489015212284e-02 2.107258282572859899e-09 9.666311730548444725e-01
6.527987702696886174e+01 2.196734225170476548e-02 1.244607288549574586e-01 4.504435494400212125e-02 2.079166866807711371e-09 9.597021161152258228e-01
6.527987702696886174e+01 2.196734225170476548e-02 1.244607288549574586e-01 4.504435494400212125e-02 2.079166866807711371e-09 9.597021161152258228e-01
6.527987702696886174e+01 2.196734225170476548e-02 1.244607288549574586e-01 4.504435494400212125e-02 2.079166866807711371e-09 9.597021161152258228e-01
6.527987702696886174e+01 2.196734225170476548e-02 1.244607288549574586e-01 4.504435494400212125e-02 2.079166866807711371e-09 9.597021161152258228e-01
6.527987702696886174e+01 2.196734225170476548e-02 1.244607288549574586e-01 4.504435494400212125e-02 2.079166866807711371e-09 9.597021161152258228e-01
6.527987702696886174e+01 2.196734225170476548e-02 1.244607288549574586e-01 4.504435494400212125e-02 2.079166866807711371e-09 9.597021161152258228e-01
6.592157106423553614e+01 2.202522679180312498e-02 1.232868254739836328e-01 6.282709796760282961e-02 2.154189735218894056e-09 9.608717043150797332e-01
6.592157106423553614e+01 2.202522679180312498e-02 1.232868254739836328e-01 6.282709796760282961e-02 2.154189735218894056e-09 9.608717043150797332e-01
6.592157106423553614e+01 2.202522679180312498e-02 1.232868254739836328e-01 6.282709796760282961e-02 2.154189735218894056e-09 9.608717043150797332e-01
6.592157106423553614e+01 2.202522679180312498e-02 1.232868254739836328e-01 6.282709796760282961e-02 2.154189735218894056e-09 9.608717043150797332e-01
6.592157106423553614e+01 2.202522679180312498e-02 1.232868254739836328e-01 6.282709796760282961e-02 2.154189735218894056e-09 9.608717043150797332e-01
6.592157106423553614e+01 2.202522679180312498e-02 1.232868254739836328e-01 6.282709796760282961e-02 2.154189735218894056e-09 9.608717043150797332e-01
6.592157106423553614e+01 2.202522679180312498e-02 1.232868254739836328e-01 6.282709796760282961e-02 2.154189735218894056e-09 9.608717043150797332e-01
6.592157106423553614e+01 2.202522679180312498e-02 1.232868254739836328e-01 6.282709796760282961e-02 2.154189735218894056e-09 9.608717043150797332e-01
6.596236397882181279e+01 2.209313804496835371e-02 1.236252143216855087e-01 6.549735922819524547e-02 2.164669307861582771e-09 9.633190717064621378e-01
6.596236397882181279e+01 2.209313804496835371e-02 1.236252143216855087e-01 6.549735922819524547e-02 2.164669307861582771e-09 9.633190717064621378e-01
6.596236397882181279e+01 2.209313804496835371e-02 1.236252143216855087e-01 6.549735922819524547e-02 2.164669307861582771e-09 9.633190717064621378e-01
6.596236397882181279e+01 2.209313804496835371e-02 1.236252143216855087e-01 6.549735922819524547e-02 2.164669307861582771e-09 9.633190717064621378e-01
6.596236397882181279e+01 2.209313804496835371e-02 1.236252143216855087e-01 6.549735922819524547e-02 2.164669307861582771e-09 9.633190717064621378e-01
6.596236397882181279e+01 2.209313804496835371e-02 1.236252143216855087e-01 6.549735922819524547e-02 2.164669307861582771e-09 9.633190717064621378e-01
6.596236397882181279e+01 2.209313804496835371e-02 1.236252143216855087e-01 6.549735922819524547e-02 2.164669307861582771e-09 9.633190717064621378e-01
6.596236397882181279e+01 2.209313804496835371e-02 1.236252143216855087e-01 6.549735922819524547e-02 2.164669307861582771e-09 9.633190717064621378e-01
6.596236397882181279e+01 2.209313804496835371e-02 1.236252143216855087e-01 6.549735922819524547e-02 2.164669307861582771e-09 9.633190717064621378e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.647239565509146075e+01 2.199966985459367655e-02 1.218374919805413625e-01 7.464380864812211747e-02 2.194279320110493407e-09 9.640310406386102260e-01
6.726785956277143441e+01 2.208836211252955192e-02 1.198649659942747359e-01 5.541967976998427026e-02 2.100267045518063006e-09 9.689482756732854529e-01
6.726785956277143441e+01 2.208836211252955192e-02 1.198649659942747359e-01 5.541967976998427026e-02 2.100267045518063006e-09 9.689482756732854529e-01
6.726785956277143441e+01 2.208836211252955192e-02 1.198649659942747359e-01 5.541967976998427026e-02 2.100267045518063006e-09 9.689482756732854529e-01
6.727222033192282424e+01 2.219426179454703565e-02 1.203793904072003873e-01 5.197445902134874285e-02 2.085367897901495683e-09 9.712145508227543189e-01
6.727222033192282424e+01 2.219426179454703565e-02 1.203793904072003873e-01 5.197445902134874285e-02 2.085367897901495683e-09 9.712145508227543189e-01
6.727222033192282424e+01 2.219426179454703565e-02 1.203793904072003873e-01 5.197445902134874285e-02 2.085367897901495683e-09 9.712145508227543189e-01
6.861032265229506777e+01 2.241389580317896743e-02 1.175546778672847126e-01 6.643226724463340005e-02 2.136677960787297809e-09 9.743890278334574884e-01
6.861032265229506777e+01 2.241389580317896743e-02 1.175546778672847126e-01 6.643226724463340005e-02 2.136677960787297809e-09 9.743890278334574884e-01
6.701670663951145457e+01 2.214563388794303297e-02 1.205015252391125335e-01 7.121335235368636551e-02 2.174948018792007861e-09 9.646775706021275543e-01
6.701670663951145457e+01 2.214563388794303297e-02 1.205015252391125335e-01 7.121335235368636551e-02 2.174948018792007861e-09 9.646775706021275543e-01
6.701670663951145457e+01 2.214563388794303297e-02 1.205015252391125335e-01 7.121335235368636551e-02 2.174948018792007861e-09 9.646775706021275543e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.701984304722356001e+01 2.202861179246264761e-02 1.199186888442661386e-01 6.247132258268134342e-02 2.132544203849132629e-09 9.641260576244281566e-01
6.601656099800401023e+01 2.188010417450533124e-02 1.223832593439253963e-01 5.935668323091519011e-02 2.135547410198848402e-09 9.585231430831671062e-01
6.601656099800401023e+01 2.188010417450533124e-02 1.223832593439253963e-01 5.935668323091519011e-02 2.135547410198848402e-09 9.585231430831671062e-01
6.601656099800401023e+01 2.188010417450533124e-02 1.223832593439253963e-01 5.935668323091519011e-02 2.135547410198848402e-09 9.585231430831671062e-01
6.601656099800401023e+01 2.188010417450533124e-02 1.223832593439253963e-01 5.935668323091519011e-02 2.135547410198848402e-09 9.585231430831671062e-01
6.601656099800401023e+01 2.188010417450533124e-02 1.223832593439253963e-01 5.935668323091519011e-02 2.135547410198848402e-09 9.585231430831671062e-01
6.601656099800401023e+01 2.188010417450533124e-02 1.223832593439253963e-01 5.935668323091519011e-02 2.135547410198848402e-09 9.585231430831671062e-01
6.601656099800401023e+01 2.188010417450533124e-02 1.223832593439253963e-01 5.935668323091519011e-02 2.135547410198848402e-09 9.585231430831671062e-01
6.601656099800401023e+01 2.188010417450533124e-02 1.223832593439253963e-01 5.935668323091519011e-02 2.135547410198848402e-09 9.585231430831671062e-01
6.601656099800401023e+01 2.188010417450533124e-02 1.223832593439253963e-01 5.935668323091519011e-02 2.135547410198848402e-09 9.585231430831671062e-01
6.638097107327381252e+01 2.209059393140061847e-02 1.219304321952545817e-01 4.499380309402431499e-02 2.066016342649794611e-09 9.608556985018805729e-01
6.638097107327381252e+01 2.209059393140061847e-02 1.219304321952545817e-01 4.499380309402431499e-02 2.066016342649794611e-09 9.608556985018805729e-01
6.675823547089406418e+01 2.218595850214523379e-02 1.213305082095440940e-01 5.813254979459388239e-02 2.121291832675847294e-09 9.600545181498343350e-01
6.775721017149329839e+01 2.226069119859353310e-02 1.191788635194030860e-01 5.516610719194585399e-02 2.101246464604563648e-09 9.648006076810196063e-01
6.775721017149329839e+01 2.226069119859353310e-02 1.191788635194030860e-01 5.516610719194585399e-02 2.101246464604563648e-09 9.648006076810196063e-01
6.810367885912152985e+01 2.238899159722611970e-02 1.187066979186458399e-01 5.635616163805649143e-02 2.103550581907785727e-09 9.667898855956856830e-01
6.810367885912152985e+01 2.238899159722611970e-02 1.187066979186458399e-01 5.635616163805649143e-02 2.103550581907785727e-09 9.667898855956856830e-01
